CustomerID,Recency_Days,Frequency,Monetary_NetSales,GrossSales,ReturnsValue,ReturnRate,CohortMonth,R_Score,F_Score,M_Score,RFM_Score_String,RFM_Segment
15373.0,8.4,17,3218.59,3421.39,202.8,0.0593,2010-05,5,5,4,554,Champions
16059.0,65.6,12,3217.77,3217.77,0,0,2010-05,4,5,4,454,Champions
16515.0,52.5,10,3216.3,3216.3,0,0,2010-06,4,5,4,454,Champions
13804.0,30.5,9,3208.52,3208.52,0,0,2010-09,4,5,4,454,Champions
14217.0,1.5,23,3206.87,3416.89,210.02,0.0615,2010-06,5,5,4,554,Champions
16107.0,17.6,7,3204.16,3204.16,0,0,2011-06,5,4,4,544,Champions
15625.0,103.6,9,3203.25,3236.4,33.15,0.0102,2010-06,3,5,4,354,Loyal Customers
16057.0,16.4,10,3202.07,3854.85,652.78,0.1693,2010-01,5,5,4,554,Champions
13868.0,7.3,2,3192.54,3192.54,0,0,2011-11,5,2,4,524,Potential Loyalists
16045.0,119.5,8,3187.03,3434.93,247.9,0.0722,2010-07,3,5,4,354,Loyal Customers
14533.0,24.5,11,3185.12,3466.37,281.25,0.0811,2010-04,4,5,4,454,Champions
15057.0,275.4,5,3184.56,3255.96,71.4,0.0219,2009-12,3,4,4,344,Loyal Customers
17228.0,15.6,13,3177.24,3177.24,0,0,2010-03,5,5,4,554,Champions
14028.0,550.4,3,3175.5,10396.5,7221,0.6946,2010-06,2,3,4,234,Margin Drainers
14293.0,3.4,9,3174.33,3267.93,93.6,0.0286,2009-12,5,5,4,554,Champions
14507.0,23.5,11,3172.49,3284.43,111.94,0.0341,2009-12,5,5,4,554,Champions
14315.0,44.5,8,3168.72,3197.82,29.1,0.0091,2010-03,4,5,4,454,Champions
13052.0,212.4,7,3168.53,3168.53,0,0,2010-02,3,4,4,344,Loyal Customers
16837.0,31.4,11,3167.73,3170.98,3.25,0.001,2011-04,4,5,4,454,Champions
13268.0,17.5,11,3167.64,3214.69,47.05,0.0146,2011-03,5,5,4,554,Champions
16101.0,70.6,4,3167.42,3229.16,61.74,0.0191,2010-05,4,3,4,434,Loyal Customers
17679.0,52.7,7,3166.56,3577.61,411.05,0.1149,2009-12,4,4,4,444,Champions
16041.0,30.5,3,3166.4,3166.4,0,0,2011-07,4,3,4,434,Loyal Customers
12951.0,8.5,15,3164.42,3213.72,49.3,0.0153,2010-01,5,5,4,554,Champions
16400.0,94.5,9,3159.44,3159.44,0,0,2009-12,3,5,4,354,Loyal Customers
14285.0,21.4,8,3158.64,3284.42,125.78,0.0383,2009-12,5,5,4,554,Champions
14963.0,9.5,12,3158.63,3164.48,5.85,0.0018,2010-07,5,5,4,554,Champions
12976.0,211.6,8,3156.38,3156.38,0,0,2010-02,3,5,4,354,Loyal Customers
17353.0,129.3,4,3155.55,3242,86.45,0.0267,2010-03,3,3,4,334,Loyal Customers
15353.0,254.5,7,3154.05,3175.95,21.9,0.0069,2009-12,3,4,4,344,Loyal Customers
12456.0,44.4,3,3153.89,3181.04,27.15,0.0085,2011-03,4,3,4,434,Loyal Customers
0.0308,2455580.3,1,3150,3150,0,0,-4712-10,1,1,4,114,Lost
15632.0,15.6,8,3147.31,3285.31,138,0.042,2011-03,5,5,4,554,Champions
17354.0,50.6,4,3143.46,3143.46,0,0,2010-10,4,3,4,434,Loyal Customers
14306.0,51.4,6,3141.5,3151.4,9.9,0.0031,2010-01,4,4,4,444,Champions
17530.0,1.2,12,3140.56,3141.51,0.95,0.0003,2009-12,5,5,4,554,Champions
16918.0,49.5,16,3138.06,3213.29,75.23,0.0234,2009-12,4,5,4,454,Champions
15095.0,103.5,10,3135.74,3141.64,5.9,0.0019,2010-01,3,5,4,354,Loyal Customers
15199.0,59.4,10,3122.4,3122.4,0,0,2010-05,4,5,4,454,Champions
13685.0,2.5,7,3119.44,3119.44,0,0,2011-10,5,4,4,544,Champions
14700.0,32.4,5,3116.26,3116.26,0,0,2010-08,4,4,4,444,Champions
13538.0,43.3,12,3112.73,3112.73,0,0,2010-02,4,5,4,454,Champions
17640.0,86.6,6,3107.59,3168.94,61.35,0.0194,2010-03,3,4,4,344,Loyal Customers
14978.0,72.5,10,3106.34,3142.14,35.8,0.0114,2010-04,4,5,4,454,Champions
14044.0,26.5,10,3106.15,3123.1,16.95,0.0054,2010-01,4,5,4,454,Champions
17870.0,2.4,13,3103.2,3108.15,4.95,0.0016,2010-11,5,5,4,554,Champions
13742.0,16.5,12,3102.42,3131.02,28.6,0.0091,2011-01,5,5,4,554,Champions
14897.0,7.6,8,3100.74,3140.54,39.8,0.0127,2009-12,5,5,4,554,Champions
16933.0,1.5,9,3099.6,3181.25,81.65,0.0257,2009-12,5,5,4,554,Champions
13650.0,16.5,10,3098.5,3288,189.5,0.0576,2010-01,5,5,4,554,Champions
12937.0,15.4,9,3097.61,3097.61,0,0,2009-12,5,5,4,554,Champions
15105.0,18.3,9,3094.91,3094.91,0,0,2010-03,5,5,4,554,Champions
13772.0,33.5,8,3094.72,3114.22,19.5,0.0063,2010-02,4,5,4,454,Champions
12589.0,28.6,8,3094.17,4695.66,1601.49,0.3411,2010-01,4,5,4,454,Champions
13397.0,72.5,10,3094.11,3191.87,97.76,0.0306,2010-01,4,5,4,454,Champions
15491.0,95.3,6,3090.85,3100.09,9.24,0.003,2011-04,3,4,4,344,Loyal Customers
12849.0,31.4,6,3090.56,3090.56,0,0,2010-04,4,4,4,444,Champions
14312.0,46.6,11,3090.29,3090.29,0,0,2010-07,4,5,4,454,Champions
16584.0,80.4,5,3085.47,3163.67,78.2,0.0247,2010-02,3,4,4,344,Loyal Customers
13464.0,58.4,6,3083.89,3097.64,13.75,0.0044,2010-03,4,4,4,444,Champions
16007.0,47.5,7,3075.14,3075.14,0,0,2010-06,4,4,4,444,Champions
17929.0,11.3,12,3073.6,3082.1,8.5,0.0028,2009-12,5,5,4,554,Champions
12469.0,522.5,2,3070.54,3070.54,0,0,2010-06,2,2,4,224,Hibernating
17147.0,22.5,9,3069.15,3199.95,130.8,0.0409,2010-01,5,5,4,554,Champions
12511.0,428.6,1,3065.77,3084.02,18.25,0.0059,2010-10,2,1,4,214,Hibernating
13647.0,9.5,8,3063.78,3071.68,7.9,0.0026,2010-04,5,5,4,554,Champions
13196.0,11.4,7,3059.64,3068.84,9.2,0.003,2010-04,5,4,4,544,Champions
15716.0,145.5,11,3056.81,3056.81,0,0,2009-12,3,5,4,354,Loyal Customers
17090.0,4.4,13,3055.94,3149.48,93.54,0.0297,2010-07,5,5,4,554,Champions
14456.0,5.4,9,3047.63,3062.4,14.77,0.0048,2011-07,5,5,4,554,Champions
16120.0,59.4,6,3041.91,3056.91,15,0.0049,2010-10,4,4,4,444,Champions
13077.0,1.2,11,3040.17,3064.67,24.5,0.008,2009-12,5,5,4,554,Champions
14064.0,29.4,15,3039.75,3332.42,292.67,0.0878,2010-01,4,5,4,454,Champions
17552.0,60.3,12,3039.2,3085.29,46.09,0.0149,2010-03,4,5,4,454,Champions
0.1034,2455724.1,1,3037.5,3037.5,0,0,-4712-05,1,1,4,114,Lost
12909.0,39.5,8,3034.77,3103.19,68.42,0.022,2010-02,4,5,4,454,Champions
15823.0,372.4,3,3033.86,3897.17,863.31,0.2215,2009-12,2,3,4,234,At-Risk
15241.0,66.6,11,3032.31,3050.16,17.85,0.0059,2010-02,4,5,4,454,Champions
17621.0,21.3,6,3029.32,3175.12,145.8,0.0459,2010-10,5,4,4,544,Champions
17884.0,3.5,20,3028.89,3072.89,44,0.0143,2009-12,5,5,4,554,Champions
15538.0,537.5,6,3027.15,3358.4,331.25,0.0986,2010-02,2,4,4,244,At-Risk
16067.0,562.5,3,3026.19,3395.29,369.1,0.1087,2010-02,2,3,4,234,At-Risk
15596.0,100.5,9,3023.59,3130.04,106.45,0.034,2010-07,3,5,4,354,Loyal Customers
13631.0,99.6,11,3021.77,3070.42,48.65,0.0158,2011-03,3,5,4,354,Loyal Customers
15967.0,23.3,12,3019.2,3041.6,22.4,0.0074,2009-12,5,5,4,554,Champions
13692.0,24.5,5,3016.45,3114.4,97.95,0.0315,2010-10,4,4,4,444,Champions
17145.0,512.6,4,3014.64,3120.91,106.27,0.0341,2010-02,2,3,4,234,At-Risk
16678.0,2.5,12,3013.83,3109.99,96.16,0.0309,2011-03,5,5,4,554,Champions
16560.0,26.6,8,3010.73,3048.38,37.65,0.0124,2009-12,4,5,4,454,Champions
15614.0,437.6,4,3008.86,3147.36,138.5,0.044,2010-03,2,3,4,234,At-Risk
0.4526,2455794.8,1,3006,3006,0,0,-4712-03,1,1,4,114,Lost
15754.0,51.4,9,3001.86,3037.61,35.75,0.0118,2010-02,4,5,4,454,Champions
14038.0,78.4,5,3000.93,3069.88,68.95,0.0225,2010-02,4,4,4,444,Champions
15965.0,17.3,13,2999.34,3013.09,13.75,0.0046,2009-12,5,5,4,554,Champions
16012.0,35.4,5,2989.79,2989.79,0,0,2010-06,4,4,4,444,Champions
12374.0,25.3,4,2989.22,2989.22,0,0,2010-04,4,3,4,434,Loyal Customers
14544.0,24.4,3,2982.43,2982.43,0,0,2010-08,4,3,4,434,Loyal Customers
15687.0,8.6,9,2981.5,2993.1,11.6,0.0039,2011-01,5,5,4,554,Champions
13557.0,28.4,13,2980.08,3032.26,52.18,0.0172,2009-12,4,5,4,454,Champions
17961.0,21.3,100,2979.09,2995.54,16.45,0.0055,2009-12,5,5,4,554,Champions
15602.0,8.4,16,2975.97,3230.51,254.54,0.0788,2009-12,5,5,4,554,Champions
12770.0,210.6,2,2975.95,3246.45,270.5,0.0833,2010-09,3,2,4,324,Potential Loyalists
16775.0,10.4,16,2975.29,3056.89,81.6,0.0267,2010-09,5,5,4,554,Champions
15027.0,30.6,10,2974.04,3195.6,221.56,0.0693,2010-03,4,5,4,454,Champions
14226.0,28.5,6,2967.78,3002.53,34.75,0.0116,2010-09,4,4,4,444,Champions
17692.0,127.4,12,2962.4,2975.8,13.4,0.0045,2010-06,3,5,4,354,Loyal Customers
13485.0,233.4,11,2957.92,3019.22,61.3,0.0203,2009-12,3,5,4,354,Loyal Customers
12877.0,3.6,20,2955.17,2955.17,0,0,2010-01,5,5,4,554,Champions
18241.0,9.5,21,2954.09,2986.99,32.9,0.011,2010-04,5,5,4,554,Champions
13764.0,70.5,6,2953.26,2953.26,0,0,2010-03,4,4,4,444,Champions
13253.0,156.6,4,2951.11,2951.11,0,0,2010-01,3,3,4,334,Loyal Customers
12754.0,235.6,3,2949.12,3010.74,61.62,0.0205,2011-02,3,3,4,334,Loyal Customers
16416.0,26.5,9,2948.47,2972.88,24.41,0.0082,2010-02,4,5,4,454,Champions
13635.0,67.5,4,2948.22,2999.16,50.94,0.017,2009-12,4,3,4,434,Loyal Customers
17774.0,96.5,9,2945.7,3328.05,382.35,0.1149,2010-02,3,5,4,354,Loyal Customers
15182.0,154.4,11,2942.75,2998.95,56.2,0.0187,2010-02,3,5,4,354,Loyal Customers
15757.0,65.5,6,2940.36,2940.36,0,0,2010-06,4,4,4,444,Champions
17444.0,147.5,3,2940.04,2940.04,0,0,2011-06,3,3,4,334,Loyal Customers
15235.0,217.6,16,2937.81,2937.81,0,0,2010-11,3,5,4,354,Loyal Customers
14524.0,31.5,13,2933.71,2933.71,0,0,2010-10,4,5,4,454,Champions
12635.0,89.5,4,2930.41,2930.41,0,0,2010-09,3,3,4,334,Loyal Customers
12826.0,2.6,12,2928.69,2955.75,27.06,0.0092,2009-12,5,5,4,554,Champions
15862.0,8.4,13,2928.29,2928.29,0,0,2009-12,5,5,4,554,Champions
12854.0,78.5,7,2922.37,2994.02,71.65,0.0239,2009-12,4,4,4,444,Champions
12906.0,11.6,5,2919.81,2919.81,0,0,2011-09,5,4,4,544,Champions
16358.0,1.4,5,2917.1,2919.65,2.55,0.0009,2010-11,5,4,4,544,Champions
15312.0,75.5,12,2916.49,2930.19,13.7,0.0047,2009-12,4,5,4,454,Champions
17702.0,30.3,6,2911.79,3144.04,232.25,0.0739,2010-11,4,4,4,444,Champions
16383.0,74.5,7,2910.84,2974.84,64,0.0215,2010-02,4,4,4,444,Champions
12438.0,14.4,2,2906.85,2906.85,0,0,2011-07,5,2,4,524,Potential Loyalists
16736.0,505.6,5,2904.51,2956.56,52.05,0.0176,2009-12,2,4,4,244,At-Risk
17588.0,100.4,7,2901.65,2939.55,37.9,0.0129,2010-03,3,4,4,344,Loyal Customers
14867.0,185.5,16,2901.46,2952.06,50.6,0.0171,2009-12,3,5,4,354,Loyal Customers
13963.0,308.4,17,2899.62,3011.87,112.25,0.0373,2010-04,3,5,4,354,Loyal Customers
13784.0,9.6,14,2897.18,2910.23,13.05,0.0045,2010-09,5,5,4,554,Champions
13110.0,31.4,12,2896.17,2957.47,61.3,0.0207,2009-12,4,5,4,454,Champions
17320.0,100.4,6,2895.77,2895.77,0,0,2010-01,3,4,4,344,Loyal Customers
15392.0,4.5,7,2891.82,2911.62,19.8,0.0068,2010-10,5,4,4,544,Champions
17242.0,108.4,5,2889.28,2889.28,0,0,2010-01,3,4,4,344,Loyal Customers
14916.0,70.6,8,2888.21,3042.95,154.74,0.0509,2010-04,4,5,4,454,Champions
14590.0,424.5,20,2884.29,3006.62,122.33,0.0407,2009-12,2,5,4,254,At-Risk
16755.0,114.4,7,2882.03,2900.58,18.55,0.0064,2009-12,3,4,4,344,Loyal Customers
14251.0,1.6,5,2879.7,2879.7,0,0,2011-10,5,4,4,544,Champions
12806.0,435.4,4,2878.96,2878.96,0,0,2010-04,2,3,4,234,At-Risk
14621.0,1.3,9,2878.27,3000.57,122.3,0.0408,2010-01,5,5,4,554,Champions
16633.0,17.4,6,2878.15,2883.1,4.95,0.0017,2011-04,5,4,4,544,Champions
18170.0,33.4,9,2878,2878,0,0,2010-01,4,5,4,454,Champions
14005.0,9.5,5,2874.72,2874.72,0,0,2011-05,5,4,4,544,Champions
15043.0,31.4,6,2873.8,2873.8,0,0,2010-06,4,4,4,444,Champions
0.0902,2455718.1,1,2873,2873,0,0,-4712-05,1,1,4,114,Lost
14758.0,144.7,7,2864.97,2864.97,0,0,2010-04,3,4,4,344,Loyal Customers
16062.0,9.5,8,2863.45,2863.45,0,0,2010-06,5,5,4,554,Champions
12685.0,28.4,6,2863.08,2863.08,0,0,2011-09,4,4,4,444,Champions
16086.0,59.5,10,2862.91,2864.99,2.08,0.0007,2009-12,4,5,4,454,Champions
16467.0,508.5,7,2862.4,2869.16,6.76,0.0024,2009-12,2,4,4,244,At-Risk
13890.0,1.4,14,2858.73,2927.38,68.65,0.0235,2009-12,5,5,4,554,Champions
15611.0,9.5,26,2858.37,2997.28,138.91,0.0463,2010-01,5,5,4,554,Champions
15031.0,4.4,14,2857.37,3156.58,299.21,0.0948,2009-12,5,5,4,554,Champions
13728.0,36.5,16,2855.17,2855.17,0,0,2009-12,4,5,4,454,Champions
14035.0,28.6,9,2852.47,2856.72,4.25,0.0015,2010-04,4,5,4,454,Champions
14935.0,297.4,2,2849.83,2849.83,0,0,2010-03,3,2,4,324,Potential Loyalists
12473.0,29.4,5,2848.23,3938.55,1090.32,0.2768,2011-06,4,4,4,444,Champions
14875.0,107.5,3,2841.55,2862.4,20.85,0.0073,2010-09,3,3,4,334,Loyal Customers
13501.0,288.2,3,2840.26,2885.11,44.85,0.0155,2010-05,3,3,4,334,Loyal Customers
14711.0,10.4,11,2838.2,2868.8,30.6,0.0107,2011-03,5,5,4,554,Champions
16229.0,87.3,6,2835.36,2867.86,32.5,0.0113,2010-05,3,4,4,344,Loyal Customers
16225.0,44.6,15,2821.91,2867.41,45.5,0.0159,2010-02,4,5,4,454,Champions
16407.0,12.5,14,2821.65,2821.65,0,0,2010-10,5,5,4,554,Champions
0.1332,2455748.6,1,2821.5,2821.5,0,0,-4712-04,1,1,4,114,Lost
13477.0,37.5,11,2821.12,2834.17,13.05,0.0046,2010-01,4,5,4,454,Champions
15797.0,113.3,6,2821.08,2821.08,0,0,2010-01,3,4,4,344,Loyal Customers
13032.0,52.3,9,2817.59,2843.55,25.96,0.0091,2010-09,4,5,4,454,Champions
13719.0,15.4,11,2815.25,2815.25,0,0,2010-05,5,5,4,554,Champions
17386.0,7.5,7,2812.77,2812.77,0,0,2010-11,5,4,4,544,Champions
13330.0,92.5,6,2806.18,2806.18,0,0,2010-02,3,4,4,344,Loyal Customers
17470.0,44.5,11,2804.87,2804.87,0,0,2010-07,4,5,4,454,Champions
13205.0,443.3,1,2803.2,2803.2,0,0,2010-09,2,1,4,214,Hibernating
14404.0,33.5,13,2800.11,2899.11,99,0.0341,2009-12,4,5,4,454,Champions
16979.0,3.5,9,2787.09,2859.74,72.65,0.0254,2010-09,5,5,4,554,Champions
16772.0,423.4,3,2785.6,3723.55,937.95,0.2519,2009-12,2,3,4,234,At-Risk
17790.0,26.5,20,2783.61,2783.61,0,0,2010-06,4,5,4,454,Champions
15563.0,22.4,7,2781.21,2867,85.79,0.0299,2010-01,5,4,4,544,Champions
14869.0,8.5,6,2776.8,2804.24,27.44,0.0098,2009-12,5,4,4,544,Champions
12863.0,52.4,6,2775.55,2792.55,17,0.0061,2010-04,4,4,4,444,Champions
17031.0,11.6,6,2773.85,2773.85,0,0,2010-05,5,4,4,544,Champions
13455.0,24.5,6,2773.82,2905.93,132.11,0.0455,2009-12,4,4,4,444,Champions
12676.0,24.5,11,2773.09,2843.09,70,0.0246,2010-08,4,5,4,454,Champions
13695.0,31.4,16,2770.73,2770.73,0,0,2010-05,4,5,4,454,Champions
18210.0,1.5,7,2768.83,2768.83,0,0,2010-11,5,4,4,544,Champions
14233.0,49.3,7,2766.96,2904.27,137.31,0.0473,2010-03,4,4,4,444,Champions
15817.0,420.5,3,2766.4,2766.4,0,0,2010-06,2,3,4,234,At-Risk
17591.0,73.4,8,2765.72,2776.67,10.95,0.0039,2010-01,4,5,4,454,Champions
15660.0,25.3,15,2764.14,2812.99,48.85,0.0174,2010-02,4,5,4,454,Champions
16871.0,22.2,6,2761.49,2812.34,50.85,0.0181,2011-03,5,4,4,544,Champions
14696.0,4.4,8,2758.67,2767.9,9.23,0.0033,2010-10,5,5,4,554,Champions
16764.0,3.5,13,2758.25,2799.25,41,0.0146,2011-07,5,5,4,554,Champions
17262.0,52.5,11,2757.62,2757.62,0,0,2009-12,4,5,4,454,Champions
15993.0,8.6,7,2756.82,2797.57,40.75,0.0146,2011-10,5,4,4,544,Champions
16711.0,3.3,9,2751.48,2868.48,117,0.0408,2009-12,5,5,4,554,Champions
12391.0,21.5,6,2747.82,2773.42,25.6,0.0092,2010-02,5,4,4,544,Champions
16335.0,551.5,7,2747,2774,27,0.0097,2009-12,2,4,4,244,At-Risk
14903.0,21.3,5,2744.48,2810.63,66.15,0.0235,2011-03,5,4,4,544,Champions
17241.0,385.5,12,2744.14,2744.14,0,0,2010-02,2,5,4,254,At-Risk
15329.0,39.4,11,2742.98,2984.33,241.35,0.0809,2009-12,4,5,4,454,Champions
14125.0,10.5,3,2740.43,2740.43,0,0,2011-09,5,3,4,534,Loyal Customers
14121.0,3.5,4,2740.3,2780.15,39.85,0.0143,2011-10,5,3,4,534,Loyal Customers
18283.0,3.5,22,2736.65,2736.65,0,0,2010-02,5,5,4,554,Champions
13786.0,367.4,6,2736.41,3358.94,622.53,0.1853,2009-12,2,4,4,244,At-Risk
15389.0,172.3,5,2733.8,2733.8,0,0,2010-01,3,4,4,344,Loyal Customers
15111.0,29.3,5,2730.87,2730.87,0,0,2010-04,4,4,4,444,Champions
16434.0,29.4,12,2727.04,2741.74,14.7,0.0054,2010-01,4,5,4,454,Champions
12739.0,78.5,4,2726.73,2726.73,0,0,2010-11,4,3,4,434,Loyal Customers
15810.0,78.6,8,2724.8,2999.04,274.24,0.0914,2010-02,3,5,4,354,Loyal Customers
16190.0,40.3,8,2723.55,2723.55,0,0,2009-12,4,5,4,454,Champions
17676.0,4.4,10,2722.52,2765.84,43.32,0.0157,2010-03,5,5,4,554,Champions
15841.0,72.5,9,2716.5,2742.41,25.91,0.0094,2009-12,4,5,4,454,Champions
17720.0,26.4,10,2715.06,2768.91,53.85,0.0194,2010-05,4,5,4,454,Champions
13736.0,5.4,7,2715.01,2766.21,51.2,0.0185,2009-12,5,4,4,544,Champions
13211.0,10.4,10,2706.87,2729.32,22.45,0.0082,2009-12,5,5,4,554,Champions
18173.0,86.5,5,2696.36,2696.36,0,0,2010-04,3,4,4,344,Loyal Customers
12725.0,371.3,4,2694.56,2694.56,0,0,2010-05,2,3,4,234,At-Risk
16232.0,43.5,7,2692.02,2712.97,20.95,0.0077,2010-06,4,4,4,444,Champions
17388.0,77.6,11,2691.57,2691.57,0,0,2009-12,4,5,4,454,Champions
15021.0,8.5,12,2689.59,2783.83,94.24,0.0339,2010-07,5,5,4,554,Champions
13813.0,39.6,8,2686.42,2765.47,79.05,0.0286,2009-12,4,5,4,454,Champions
15910.0,0.5,15,2681.8,2681.8,0,0,2010-01,5,5,4,554,Champions
14748.0,29.2,10,2672.25,3152.32,480.07,0.1523,2010-03,4,5,4,454,Champions
0.0775,2455711.9,1,2670,2670,0,0,-4712-06,1,1,4,114,Lost
16369.0,18.3,7,2664.81,2664.81,0,0,2010-04,5,4,4,544,Champions
12516.0,77.6,4,2648.62,2648.62,0,0,2010-04,4,3,4,434,Loyal Customers
0.0927,2455728,1,2648.45,2648.45,0,0,-4712-05,1,1,4,114,Lost
12820.0,3.4,11,2647.94,2689.52,41.58,0.0155,2009-12,5,5,4,554,Champions
14496.0,311.6,7,2645.88,2668.23,22.35,0.0084,2010-03,2,4,4,244,At-Risk
13117.0,21.5,18,2642.11,2643.81,1.7,0.0006,2010-03,5,5,4,554,Champions
0.2292,2455783.1,1,2636.7,2636.7,0,0,-4712-03,1,1,4,114,Lost
15671.0,18.5,7,2635.49,2657.13,21.64,0.0081,2011-03,5,4,4,544,Champions
13819.0,301.6,6,2631.1,2642.35,11.25,0.0043,2009-12,3,4,4,344,Loyal Customers
16618.0,31.4,5,2630.64,2647.59,16.95,0.0064,2011-01,4,4,4,444,Champions
13203.0,9.6,10,2630.55,2648.25,17.7,0.0067,2009-12,5,5,4,554,Champions
16276.0,176.6,3,2629.39,2629.39,0,0,2010-04,3,3,4,334,Loyal Customers
14548.0,150.5,9,2627.49,2627.49,0,0,2009-12,3,5,4,354,Loyal Customers
12671.0,606.3,1,2622.48,2622.48,0,0,2010-04,1,1,4,114,Lost
13173.0,4.3,11,2620.5,2639.35,18.85,0.0071,2009-12,5,5,4,554,Champions
14262.0,8.4,8,2618.23,2618.23,0,0,2011-04,5,5,4,554,Champions
17744.0,3.5,7,2617.82,2649.14,31.32,0.0118,2010-11,5,4,4,544,Champions
17043.0,32.4,8,2616.55,2616.55,0,0,2009-12,4,5,4,454,Champions
17115.0,8.4,7,2616.29,2761.49,145.2,0.0526,2009-12,5,4,4,544,Champions
14756.0,15.2,3,2613.46,2653.76,40.3,0.0152,2010-10,5,3,4,534,Loyal Customers
12423.0,0.6,10,2612.19,2622.39,10.2,0.0039,2010-08,5,5,4,554,Champions
15985.0,123.3,7,2610.28,2715.28,105,0.0387,2010-05,3,4,4,344,Loyal Customers
15142.0,46.5,6,2608.97,2619.92,10.95,0.0042,2010-07,4,4,4,444,Champions
13422.0,64.4,1,2601.55,2626.3,24.75,0.0094,2011-10,4,1,4,414,New Customers
17787.0,152.5,4,2601.47,2601.47,0,0,2010-12,3,3,4,334,Loyal Customers
13644.0,16.4,4,2597.52,2624.26,26.74,0.0102,2011-08,5,3,4,534,Loyal Customers
16206.0,54.6,13,2597.37,2602.32,4.95,0.0019,2010-01,4,5,4,454,Champions
14163.0,87.4,5,2594.62,2594.62,0,0,2010-09,3,4,4,344,Loyal Customers
16817.0,2.5,13,2594.55,2804.9,210.35,0.075,2010-10,5,5,4,554,Champions
15426.0,19.4,9,2592.95,2615.39,22.44,0.0086,2010-05,5,5,4,554,Champions
14129.0,1.5,9,2591.34,2591.34,0,0,2010-05,5,5,4,554,Champions
13012.0,9.5,11,2591.18,2972.83,381.65,0.1284,2010-04,5,5,4,554,Champions
15157.0,3.5,5,2587.54,2654.11,66.57,0.0251,2009-12,5,4,4,544,Champions
13700.0,26.5,13,2586.21,2613.46,27.25,0.0104,2010-02,4,5,4,454,Champions
15062.0,71.3,8,2585.62,2585.62,0,0,2010-04,4,5,4,454,Champions
17490.0,0.6,9,2585.06,2750.5,165.44,0.0601,2010-05,5,5,4,554,Champions
0.0784,2455716,1,2583.9,2583.9,0,0,-4712-06,1,1,4,114,Lost
15826.0,56.3,4,2583.13,2598.28,15.15,0.0058,2010-05,4,3,4,434,Loyal Customers
12520.0,79.4,5,2582.51,2634.26,51.75,0.0196,2011-03,3,4,4,344,Loyal Customers
12412.0,74.6,6,2581.03,2596.93,15.9,0.0061,2010-06,4,4,4,444,Champions
16244.0,211.6,2,2579.38,2579.38,0,0,2010-12,3,2,4,324,Potential Loyalists
16115.0,9.5,12,2575.14,2575.14,0,0,2010-05,5,5,4,554,Champions
14573.0,179.5,13,2571.72,2621.42,49.7,0.019,2010-01,3,5,4,354,Loyal Customers
15033.0,4.5,10,2571.02,2586.67,15.65,0.0061,2011-01,5,5,4,554,Champions
13652.0,45.6,5,2570.85,2570.85,0,0,2010-02,4,4,4,444,Champions
17002.0,85.5,7,2565.6,2571.55,5.95,0.0023,2010-03,3,4,4,344,Loyal Customers
12982.0,242.5,8,2562.12,2744.81,182.69,0.0666,2010-04,3,5,4,354,Loyal Customers
15747.0,12.5,9,2560.66,2562.61,1.95,0.0008,2010-01,5,5,4,554,Champions
16036.0,87.4,4,2556.84,2556.84,0,0,2010-03,3,3,4,334,Loyal Customers
14397.0,2.6,19,2556.68,2612.96,56.28,0.0215,2011-05,5,5,4,554,Champions
18179.0,9.3,8,2547.55,2547.55,0,0,2010-02,5,5,4,554,Champions
13192.0,95.4,6,2544.53,2558.58,14.05,0.0055,2010-01,3,4,4,344,Loyal Customers
13344.0,67.6,3,2543.72,2543.72,0,0,2011-03,4,3,4,434,Loyal Customers
14431.0,302.6,4,2541.6,2614.2,72.6,0.0278,2010-01,3,3,4,334,Loyal Customers
17463.0,16.4,7,2537.91,2557.91,20,0.0078,2010-04,5,4,4,544,Champions
14810.0,40.5,13,2537.02,2537.02,0,0,2010-10,4,5,4,454,Champions
13862.0,18.3,9,2534.04,2556.09,22.05,0.0086,2010-11,5,5,4,554,Champions
17897.0,172.5,9,2534,2585,51,0.0197,2010-05,3,5,4,354,Loyal Customers
17465.0,425.5,7,2533.64,2542.79,9.15,0.0036,2009-12,2,4,4,244,At-Risk
15814.0,16.7,6,2531.84,2634.44,102.6,0.0389,2010-04,5,4,4,544,Champions
13471.0,1.3,4,2531.58,2531.58,0,0,2011-10,5,3,4,534,Loyal Customers
16889.0,194.5,6,2530.9,2530.9,0,0,2010-05,3,4,4,344,Loyal Customers
14790.0,16.6,10,2526.62,2526.62,0,0,2009-12,5,5,4,554,Champions
17317.0,46.3,3,2524.02,2600.34,76.32,0.0294,2011-09,4,3,4,434,Loyal Customers
16987.0,3.3,11,2524,2535.9,11.9,0.0047,2009-12,5,5,4,554,Champions
14564.0,434.6,2,2519.32,2605.62,86.3,0.0331,2009-12,2,2,4,224,Hibernating
15434.0,8.4,11,2517.11,2567.06,49.95,0.0195,2010-01,5,5,4,554,Champions
16104.0,61.6,9,2515.36,2778.61,263.25,0.0947,2009-12,4,5,4,454,Champions
0.0671,2455705,1,2515.15,2515.15,0,0,-4712-06,1,1,4,114,Lost
13151.0,295.5,3,2511.69,2580.74,69.05,0.0268,2010-03,3,3,4,334,Loyal Customers
17101.0,10.4,7,2507.05,2507.05,0,0,2010-06,5,4,4,544,Champions
0.0617,2455697.2,1,2505.75,2505.75,0,0,-4712-06,1,1,4,114,Lost
